id,ativo,possui_variacoes,marca,codigo_erp,ncm,nome,buscavel,produto_digital,categorias,colecoes,filtros,variacoes,selos,slug,video,descricao,meses_de_garantia,frete_customizado,valor_do_frete,especificacoes,medidas,valor_de_presente,categoria_google,seo_titulo_pagina,seo_descricao,seo_palavras_chave,link_canonico,termos_de_busca,link_produto,link_foto_principal
45159129,sim,nao,Incoparts,,,Vareta da Mola do Adubo Premier 054193 Plantadeira Planti Center,sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS,,,,,vareta-mola-adubo-premier-054193,,"<p>A Vareta da Mola do Adubo Premier Ref. 054193 é uma peça desenvolvida para sistemas de adubação de plantadeiras Premier Planti Center, garantindo resistência, estabilidade e excelente desempenho no campo.</p><p>Fabricada com alta durabilidade, essa vareta atua no conjunto da mola do adubo, proporcionando funcionamento eficiente da linha de adubação e maior segurança operacional durante o plantio.</p><p>Indicada para reposição em plantadeiras Premier após 11/2018, mantendo o padrão original de encaixe e funcionamento.</p><p><strong>Aplicação:</strong></p><p>   Plantadeiras Planti Center Premier</p><p>   Linha de adubo Premier</p><p>   Modelos após 11/2018</p><p><strong>Código da peça:</strong> 054193</p><p> <strong>Produto:</strong> Vareta da mola do adubo</p><p> <strong>Categoria:</strong> Peças para plantadeiras / Sistema de adubação</p>",3,nao,0,,,0,,Vareta Mola Adubo Premier 054193 para Plantadeira,"Compre Vareta da Mola do Adubo Premier Ref 054193 para plantadeiras Planti Center. Peça resistente, alta durabilidade e envio para todo Brasil.",,,,https://www.ingafert.com.br/vareta-mola-adubo-premier-054193/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/vareta-da-mola-do-adubo-premier-054193-plantadeira-planti-center-6a11f3986be0b-medium.png
45254805,sim,nao,Incoparts,,84329000,"Abraçadeira V M16 x 2,00 123x87mm PLANTI CENTER Ref 031499",sim,nao,CATALOGO;Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,abracadeira-v-m16-2-00-123x87mm-031499,,"<p>A Abraçadeira V M16 x 2,00 123x87mm Ref. 031499 é uma peça agrícola desenvolvida para garantir fixação segura, resistência e excelente desempenho em máquinas agrícolas. Produzida com materiais de alta qualidade, oferece durabilidade e ótimo encaixe para manutenção e reposição no campo.</p><p>Ideal para agricultores, oficinas e revendas que buscam peças confiáveis com envio rápido para todo o Brasil.</p>",3,nao,0,,,0,,"Abraçadeira V M16 x 2,00 123x87mm Planti Center Ref 031499","Compre Abraçadeira V M16 x 2,00 123x87mm Ref 031499 para máquinas agrícolas. Alta resistência, excelente fixação e envio rápido para todo Brasil.abraçadeira v m16, 031499, abraçadeira agrícola, peça agrícola, abraçadeira 123x87mm, peças para máquinas agrícolas, abraçadeira reforçada, peças agrícolas online",,,"panti center, abracadeira, pecas maquinas agricolas, plantadeira, 031499",https://www.ingafert.com.br/abracadeira-v-m16-2-00-123x87mm-031499/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/abracadeira-v-m16-x-200-123x87mm-planti-center-ref-031499-6a1f0bf1f417b-medium.jpeg
45264633,sim,nao,Incoparts,,,Braço Superior do Pantógrafo Planti Center Ref 103933 Peça Agrícola,sim,nao,CATALOGO;Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,braco-superior-pantografo-planti-center-103933,,"<p>O Braço Superior do Pantógrafo Ref. 103933 é uma peça agrícola desenvolvida para aplicação em máquinas Planti Center, garantindo resistência, estabilidade e excelente desempenho no trabalho no campo.</p><p>Fabricado com materiais de alta qualidade, proporciona ótimo encaixe, alta durabilidade e segurança durante a operação da plantadeira, sendo ideal para manutenção e reposição agrícola.</p><p>Indicado para agricultores, oficinas, mecânicos agrícolas e revendas que buscam peças confiáveis com excelente custo-benefício.</p><h3>Compatibilidade:</h3><ul><li>Planti Center</li></ul><h3>Benefícios:</h3><p>Alta resistência</p><p>Excelente acabamento</p><p>Ótimo encaixe</p><p>Peça reforçada</p><p>Ideal para reposição agrícola</p><p>Envio rápido para todo Brasil</p>",3,nao,0,,,0,,Braço Superior Pantógrafo Planti Center Ref 103933,Compre Braço Superior do Pantógrafo Planti Center Ref 103933. Peça agrícola reforçada com alta durabilidade e envio rápido para todo Brasil.,,,"PLANTI CENTER, BRACO PANTOGRAFO, MAQUINAS AGRICOLAS, PLANTADEIRA, PECAS",https://www.ingafert.com.br/braco-superior-pantografo-planti-center-103933/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/braco-inferior-do-pantografo-planti-center-ref-103935-peca-agricola-6a2031b2ce15a-medium.png
45279901,sim,nao,Incoparts,,,Braço Inferior Pantógrafo Planti Center Ref 103935,sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,braco-inferior-pantografo-planti-center-103935,,"<p>O Braço Inferior do Pantógrafo Ref. 103935 é uma peça agrícola desenvolvida para aplicação em máquinas Planti Center, garantindo resistência, estabilidade e excelente desempenho no trabalho no campo.</p><p>Fabricado com materiais de alta qualidade, proporciona ótimo encaixe, alta durabilidade e segurança durante a operação da plantadeira, sendo ideal para manutenção e reposição agrícola.</p><p>Indicado para agricultores, oficinas, mecânicos agrícolas e revendas que buscam peças confiáveis com excelente custo-benefício.</p><h3>Compatibilidade:</h3><ul><li>Planti Center</li></ul><h3>Benefícios:</h3><p>  Alta resistência</p><p>   Excelente acabamento</p><p>   Ótimo encaixe</p><p>   Peça reforçada</p><p>   Ideal para reposição agrícola</p><p>   Envio rápido para todo Brasil</p>",3,nao,0,,,0,,Braço Inferior Pantógrafo Planti Center Ref 103935,Compre Braço Inferior do Pantógrafo Planti Center Ref 103935. Peça agrícola reforçada com alta durabilidade e envio rápido para todo Brasil.,,,"BRACO INFERIOR, PLANTI CENTER, PECA MAQUINA AGRICOLA, 103935",https://www.ingafert.com.br/braco-inferior-pantografo-planti-center-103935/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/braco-inferior-pantografo-planti-center-ref-103935-6a2044a8e8896-medium.png
45279994,sim,nao,Incoparts,,,Guia da Mola Pantógrafo Planti Center Ref. 104049 | Peça de Reposição para Plantadeiras,sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,guia-mola-pantografo-planti-center-104049,,"<h2>Guia da Mola Pantógrafo Planti Center Ref. 104049</h2><p>O <strong>Guia da Mola Pantógrafo Planti Center Ref. 104049</strong> é um componente essencial para o correto funcionamento do sistema pantográfico da plantadeira, garantindo estabilidade, alinhamento e desempenho uniforme durante o plantio.</p><p>Fabricado com material de alta resistência, oferece excelente durabilidade mesmo em condições severas de trabalho, reduzindo desgastes prematuros e aumentando a vida útil do conjunto.</p><p>Ideal para produtores que buscam manter a eficiência operacional da máquina e evitar paradas inesperadas durante a safra.</p><h3>Benefícios do Produto</h3><p>  Alta resistência mecânica</p><p>  Excelente durabilidade</p><p>  Encaixe preciso</p><p>  Maior estabilidade do sistema pantográfico</p><p>  Redução de desgaste em componentes relacionados</p><p>  Melhor desempenho da plantadeira</p><p>  Fácil instalação</p><h3>Aplicação</h3><ul><li>Plantadeiras Planti Center</li><li>Sistema Pantográfico</li></ul><p><strong>Referência:</strong> 104049</p><h3>Especificações Técnicas</h3><ul><li>Produto: Guia da Mola Pantógrafo</li><li>Referência: 104049</li><li>Material: Aço de alta resistência</li><li>Condição: Novo</li><li>Aplicação: Plantadeiras Planti Center</li></ul><h3>Conteúdo da Embalagem</h3><ul><li>01 Guia da Mola Pantógrafo Ref. 104049</li></ul><h3>Por que comprar na Ingafert?</h3><p>  Estoque próprio</p><p>  Envio rápido para todo Brasil</p><p>  Atendimento especializado em peças agrícolas</p><p>  Produtos selecionados para máxima durabilidade</p><p>  Segurança e confiança na compra</p>",3,nao,0,,,0,,Guia da Mola Pantógrafo Planti Center 104049 | Ingafert Peças Agrícola,Compre Guia da Mola Pantógrafo Planti Center Ref. 104049 com envio rápido e garantia. Peça de alta resistência para máxima eficiência no plantio.,,,"GUIA MOLA, PLANTI CENTER, MAQUINA AGRICOLA, 104049",https://www.ingafert.com.br/guia-mola-pantografo-planti-center-104049/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/guia-da-mola-pantografo-planti-center-ref-104049-peca-de-reposicao-para-plantadeiras-6a204a5fa0ad6-medium.png
45300718,sim,nao,Incoparts,,,"Eixo de Transmissão Sextavado sem Furo 5/8"" x 80mm Planti Center Ref. 027786",sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,eixo-transmissao-sextavado-sem-furo-5-8x80-027786-planti-center,,"<h2>Eixo de Transmissão Sextavado Sem Furo 15,88mm (5/8"") x 80mm Ref. 027786 Planti Center</h2><p>O <strong>Eixo de Transmissão Sextavado Sem Furo Ref. 027786 Planti Center</strong> é um componente desenvolvido para garantir transmissão eficiente de torque e perfeito acoplamento aos conjuntos mecânicos das plantadeiras.</p><p>Fabricado com material de alta resistência mecânica, proporciona excelente durabilidade mesmo em condições severas de trabalho, suportando esforços constantes durante o plantio e contribuindo para o desempenho operacional da máquina.</p><p>Sua construção sextavada oferece melhor transmissão de força, reduzindo folgas e proporcionando maior segurança e confiabilidade durante a operação.</p><h2>Aplicação</h2><p>Compatível com equipamentos e conjuntos agrícolas que utilizam:</p><ul><li>Eixo sextavado 5/8""</li><li>Comprimento 80 mm</li><li>Sistemas Planti Center</li></ul><p><strong>Referência:</strong> 027786</p><h2>Benefícios</h2><p>  Alta resistência mecânica</p><p>  Excelente transmissão de torque</p><p>  Menor desgaste dos componentes</p><p>  Encaixe preciso</p><p>  Maior durabilidade em campo</p><p>  Peça de reposição para manutenção preventiva e corretiva</p><p>  Fácil instalação</p><h2>Especificações Técnicas</h2><ul><li>Produto: Eixo de Transmissão Sextavado</li><li>Referência: 027786</li><li>Marca compatível: Planti Center</li><li>Tipo: Sem Furo</li><li>Medida: 15,88 mm (5/8"")</li><li>Comprimento: 80 mm</li><li>Material: Aço de alta resistência</li><li>Condição: Novo</li></ul><h2>Conteúdo da Embalagem</h2><ul><li>01 Eixo de Transmissão Sextavado Sem Furo 5/8"" x 80mm Ref. 027786</li></ul><h2>Por que comprar na Ingafert?</h2><p>  Especialistas em peças agrícolas</p><p>  Estoque próprio</p><p>  Envio rápido para todo o Brasil</p><p>  Atendimento especializado</p><p>  Segurança na compra</p><p>  Peças selecionadas para máxima durabilidade</p>",3,nao,0,,,0,,"eixo sextavado 5/8, eixo transmissão sextavado, eixo 027786","Compre Eixo de Transmissão Sextavado sem Furo 5/8 x 80mm Ref. 027786 Planti Center. Alta resistência, encaixe preciso e envio rápido para todo o Brasil.",,,"eixo sextavado 5/8, eixo transmissão sextavado, eixo 027786 planti center, eixo sem furo planti center, eixo sextavado 15,88mm, peças planti center, peças para plantadeira, eixo transmissão agrícola, reposição plantadeira planti center, eixo 5/8 x 80mm, peças agrícolas planti center, eixo de transmissão agrícola",https://www.ingafert.com.br/eixo-transmissao-sextavado-sem-furo-5-8x80-027786-planti-center/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/eixo-de-transmissao-sextavado-sem-furo-58-x-80mm-planti-center-ref-027786-6a232ec12bda2-medium.png
45300786,sim,nao,Incoparts,,,"Batente Sextavado 15,88mm (5/8"") Planti Center Ref. 036364",sim,nao,CATALOGO;Peças para Plantadeira;PLANTADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,batente-sextavado-1588mm-58-planti-center-ref-036364,,"<h2>Batente Sextavado 15,88mm (5/8"") Ref. 036364 Planti Center</h2><p>O <strong>Batente Sextavado Ref. 036364 Planti Center</strong> é um componente utilizado em sistemas de transmissão e acionamento de plantadeiras, garantindo posicionamento adequado, estabilidade e segurança durante a operação.</p><p>Fabricado em material de alta resistência, possui perfil sextavado de 15,88mm (5/8""), proporcionando encaixe preciso e excelente transmissão de força entre os componentes mecânicos.</p><p>Sua construção robusta ajuda a minimizar folgas, reduzir desgastes prematuros e aumentar a durabilidade do conjunto, contribuindo para o melhor desempenho da máquina no campo.</p><h2>Aplicação</h2><ul><li>Plantadeiras Planti Center</li><li>Sistemas de transmissão sextavada</li><li>Conjuntos de acionamento agrícola</li></ul><p><strong>Referência:</strong> 036364</p><h2>Benefícios</h2><p>  Encaixe preciso</p><p>  Alta resistência mecânica</p><p>  Excelente durabilidade</p><p>  Redução de folgas e desgastes</p><p>  Maior confiabilidade operacional</p><p>  Fácil instalação</p><p>  Ideal para manutenção preventiva e corretiva</p><h2>Especificações Técnicas</h2><ul><li>Produto: Batente Sextavado</li><li>Referência: 036364</li><li>Perfil: Sextavado</li><li>Medida: 15,88mm (5/8"")</li><li>Aplicação: Plantadeiras Planti Center</li><li>Material: Aço de alta resistência</li><li>Condição: Novo</li></ul><h2>Conteúdo da Embalagem</h2><ul><li>01 Batente Sextavado 15,88mm Ref. 036364</li></ul><h2>Diferenciais Ingafert</h2><p>  Especialistas em peças agrícolas</p><p>  Estoque próprio</p><p>  Envio rápido para todo o Brasil</p><p>  Atendimento especializado</p><p>  Compra segura</p><p>  Peças selecionadas para máxima durabilidade</p>",3,nao,0,,,0,,"Batente Sextavado 15,88mm Planti Center 036364 | Ingafert","Compre Batente Sextavado 15,88mm (5/8"") Ref. 036364 Planti Center. Peça de alta resistência para transmissão e acoplamento em sistemas agrícolas. Envio rápido para todo o Brasil.",,,"batente sextavado 15,88mm, batente sextavado 5/8, batente planti center, batente 036364, peça planti center, transmissão sextavada agrícola, peças para plantadeira, reposição planti center, batente agrícola, eixo sextavado 5/8, peças agrícolas planti center, manutenção plantadeira",https://www.ingafert.com.br/batente-sextavado-1588mm-58-planti-center-ref-036364/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/batente-sextavado-1588mm-58-planti-center-ref-036364-6a2332fa48012-medium.png
45300930,sim,nao,Incoparts,,,Eixo do Disco de Corte Unibraço Planti Center Ref. 381932,sim,nao,CATALOGO;Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,eixo-disco-corte-unibraco-381932-planti-center,,"<h2>Eixo do Disco de Corte Unibraço Planti Center Ref. 381932 | </h2><p><br /></p><p>O <strong>Eixo do Disco de Corte Unibraço Ref. 381932</strong>, é um componente fundamental para o correto funcionamento do conjunto de disco de corte das plantadeiras Planti Center.</p><p>Projetado para suportar elevadas cargas de trabalho e condições severas do campo, garante o alinhamento adequado do disco, proporcionando maior estabilidade operacional e eficiência na abertura do sulco de plantio.</p><p>Fabricado com material de alta resistência mecânica, oferece excelente durabilidade, reduzindo desgastes prematuros e aumentando a vida útil do conjunto.</p><h2>Aplicação</h2><ul><li>Disco de Corte Unibraço</li><li>Plantadeiras Planti Center</li></ul><p><strong>Referência Original:</strong> 381932</p><p><br /></p><h2>Benefícios</h2><p>  Alta resistência mecânica</p><p>  Excelente durabilidade em campo</p><p>  Encaixe preciso</p><p>  Maior estabilidade do conjunto</p><p>  Redução de folgas e vibrações</p><p>  Melhor desempenho do disco de corte</p><p>  Fácil instalação</p><h2>Especificações Técnicas</h2><ul><li>Produto: Eixo do Disco de Corte Unibraço</li><li>Referência: 381932</li><li>Aplicação: Disco de Corte Unibraço</li><li>Compatibilidade: Plantadeiras Planti Center</li><li>Material: Aço de alta resistência</li><li>Condição: Novo</li></ul><h2>Conteúdo da Embalagem</h2><ul><li>01 Eixo do Disco de Corte Unibraço Ref. 381932</li></ul><h2>Diferenciais Ingafert</h2><p>  Especialistas em peças agrícolas</p><p>  Estoque próprio</p><p>  Envio rápido para todo o Brasil</p><p>  Atendimento especializado</p><p>  Compra segura</p><p>  Peças selecionadas para máxima durabilidade</p>",3,nao,0,,,0,,Eixo do Disco de Corte Unibraço Planti Center Ref. 381932,"Compre Eixo do Disco de Corte Unibraço Ref. 381932 Planti Center. Alta resistência, encaixe preciso e máxima durabilidade para o sistema de corte da plantadeira.",,,"ixo disco de corte unibraco, eixo 381932, eixo planti center, eixo disco de corte plantadeira, eixo unibraco planti center, incoparts 00200287, eixo disco agrícola, peças planti center, reposição disco de corte, eixo para plantadeira, peças agrícolas planti center, manutenção plantadeira",https://www.ingafert.com.br/eixo-disco-corte-unibraco-381932-planti-center/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/eixo-do-disco-de-corte-unibraco-planti-center-ref-381932-6a233798d0026-medium.png
45301283,sim,nao,Incoparts,,,Aro Interno da Roda Limitadora Planti Center Ref. 107897,sim,nao,CATALOGO;Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,aro-interno-roda-limitadora-107897-planti-center,,"<h2>Aro Interno da Roda Limitadora Planti Center Ref. 107897</h2><p>O <strong>Aro Interno da Roda Limitadora Ref. 107897 Planti Center</strong> é um componente essencial do conjunto da roda limitadora das plantadeiras, responsável por proporcionar suporte, alinhamento e funcionamento adequado durante as operações de plantio.</p><p>Produzido com materiais de alta resistência e excelente acabamento, garante maior durabilidade em condições severas de trabalho, reduzindo desgastes prematuros e contribuindo para a manutenção da profundidade uniforme da semente.</p><p>Sua utilização correta auxilia na estabilidade do conjunto limitador, favorecendo um plantio mais preciso e eficiente.</p><h2>Aplicação</h2><ul><li>Plantadeiras Planti Center</li><li>Conjunto da Roda Limitadora</li></ul><p><strong>Referência:</strong> 107897</p><h2>Benefícios</h2><p>  Alta resistência mecânica</p><p>  Excelente durabilidade</p><p>  Maior estabilidade da roda limitadora</p><p>  Melhor controle da profundidade de plantio</p><p>  Redução de desgastes prematuros</p><p>  Encaixe preciso</p><p>  Fácil instalação</p><h2>Especificações Técnicas</h2><ul><li>Produto: Aro Interno da Roda Limitadora</li><li>Referência: 107897</li><li>Aplicação: Roda Limitadora</li><li>Compatibilidade: Plantadeiras Planti Center</li><li>Material: Aço de alta resistência</li><li>Condição: Novo</li></ul><h2>Conteúdo da Embalagem</h2><ul><li>01 Aro Interno da Roda Limitadora Ref. 107897</li></ul><h2>Diferenciais Ingafert</h2><p>  Especialistas em peças agrícolas</p><p>  Estoque próprio</p><p>  Envio rápido para todo o Brasil</p><p>  Atendimento especializado</p><p>  Compra segura</p><p>  Peças selecionadas para máxima durabilidade</p>",3,nao,0,,,0,,Aro Interno da Roda Limitadora Ref. 107897 Planti Cente,Compre Aro Interno da Roda Limitadora Ref. 107897 Planti Center. Peça de alta resistência para manter a estabilidade e precisão da profundidade de plantio.,,,"aro interno roda limitadora, aro interno 107897, roda limitadora planti center, peça planti center, aro limitador plantadeira, roda limitadora agrícola, peças para plantadeira, reposição planti center, manutenção plantadeira, aro roda limitadora, peças agrícolas planti center, profundidade de plantio",https://www.ingafert.com.br/aro-interno-roda-limitadora-107897-planti-center/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/aro-interno-da-roda-limitadora-planti-center-ref-107897-6a233ec34135c-medium.png
45301322,sim,nao,Incoparts,,,Aro Externo da Roda Limitadora Planti Center Ref. 031161,sim,nao,CATALOGO;Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,aro-externo-roda-limitadora-031161-planti-center,,"<h2>Aro Externo da Roda Limitadora Planti Center Ref. 031161</h2><p>O <strong>Aro Externo da Roda Limitadora Ref. 031161 Planti Center</strong> é um componente fundamental do conjunto limitador de profundidade das plantadeiras, responsável por oferecer sustentação, alinhamento e resistência durante as operações de plantio.</p><p>Sua função é auxiliar no controle uniforme da profundidade da semente, contribuindo diretamente para uma emergência homogênea da lavoura e melhor aproveitamento do potencial produtivo da cultura.</p><p>Fabricado com material de alta qualidade e excelente acabamento, suporta as condições severas encontradas no campo, proporcionando maior vida útil ao conjunto da roda limitadora.</p><h2>Aplicação</h2><ul><li>Plantadeiras Planti Center</li><li>Conjunto da Roda Limitadora</li></ul><p><strong>Referência:</strong> 031161</p><h2>Benefícios</h2><p>  Alta resistência estrutural</p><p>  Excelente durabilidade</p><p>  Maior estabilidade da roda limitadora</p><p>  Melhor controle da profundidade de plantio</p><p>  Redução de desgastes prematuros</p><p>  Encaixe preciso</p><p>  Fácil instalação</p><h2>Especificações Técnicas</h2><ul><li>Produto: Aro Externo da Roda Limitadora</li><li>Referência: 031161</li><li>Aplicação: Roda Limitadora</li><li>Compatibilidade: Plantadeiras Planti Center</li><li>Material: Aço estampado de alta resistência</li><li>Condição: Novo</li></ul><h2>Conteúdo da Embalagem</h2><ul><li>01 Aro Externo da Roda Limitadora Ref. 031161</li></ul><h2>Diferenciais Ingafert</h2><p>  Especialistas em peças agrícolas</p><p>  Estoque próprio</p><p>  Envio rápido para todo o Brasil</p><p>  Atendimento especializado</p><p>  Compra segura</p><p>  Peças selecionadas para máxima durabilidade</p>",3,nao,0,,,0,,Aro Externo da Roda Limitadora Planti Center Ref. 031161,Compre Aro Externo da Roda Limitadora Ref. 031161 Planti Center. Peça resistente e durável para manter a estabilidade e precisão da profundidade de plantio.,,,"aro externo roda limitadora, aro externo 031161, roda limitadora planti center, peça planti center, aro limitador plantadeira, roda limitadora agrícola, peças para plantadeira, reposição planti center, manutenção plantadeira, aro roda limitadora, peças agrícolas planti center, profundidade de plantio",https://www.ingafert.com.br/aro-externo-roda-limitadora-031161-planti-center/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/aro-externo-da-roda-limitadora-planti-center-ref-031161-6a2343082de1c-medium.png
45305495,sim,nao,Incoparts,,,Porca de Ajuste do Rolamento Planti Center Ref. 025257,sim,nao,CATALOGO;Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO,,,,,porca-ajuste-rolamento-025257-planti-center,,"<h2>Porca de Ajuste do Rolamento Planti Center Ref. 025257</h2><p>A <strong>Porca de Ajuste do Rolamento Ref. 025257 Planti Center</strong> é uma peça fundamental para a correta regulagem e fixação dos rolamentos utilizados nos conjuntos mecânicos das plantadeiras.</p><p>Sua função é garantir o ajuste adequado do rolamento, evitando folgas excessivas e proporcionando maior estabilidade operacional durante o trabalho no campo. Um ajuste correto contribui para reduzir desgastes prematuros, prolongar a vida útil dos componentes e manter o desempenho do equipamento.</p><p>Fabricada em aço de alta resistência, suporta as exigências das operações agrícolas, oferecendo excelente durabilidade e confiabilidade mesmo sob condições severas de uso.</p><h2>Aplicação</h2><ul><li>Plantadeiras Planti Center</li><li>Conjuntos com rolamentos agrícolas</li><li>Sistemas de transmissão e acionamento</li></ul><p><strong>Referência:</strong> 025257</p><h2>Especificações Técnicas</h2><ul><li>Produto: Porca de Ajuste do Rolamento</li><li>Referência: 025257</li><li>Aplicação: Sistemas com rolamentos agrícolas</li><li>Compatibilidade: Plantadeiras Planti Center</li><li>Material: Aço de alta resistência</li><li>Condição: Novo</li></ul><h2>Conteúdo da Embalagem</h2><ul><li>01 Porca de Ajuste do Rolamento Ref. 025257 </li></ul><p><br /></p>",3,nao,0,,,0,,Porca Ajuste do Rolamento 025257 Planti Center | Ingafert,Compre a Porca de Ajuste do Rolamento Ref. 025257 Planti Center. Peça de alta resistência para regulagem e fixação precisa de rolamentos em plantadeiras. Envio rápido para todo o Brasil.,,,"porca ajuste rolamento 025257, porca ajuste rolamento planti center, porca rolamento plantadeira, porca regulagem rolamento agrícola, peça planti center 025257, porca fixação rolamento, manutenção plantadeira, peças agrícolas planti center, reposição agrícola, rolamento plantadeira, componentes agrícolas, peças para plantadeiras",https://www.ingafert.com.br/porca-ajuste-rolamento-025257-planti-center/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/porca-de-ajuste-do-rolamento-planti-center-ref-025257-6a242ac8ce475-medium.png
45305536,sim,nao,Incoparts,,,"Bucha 59,80 x 41,40 x 76,00 Planti Center Ref. 335139 | 033513 | 33.513-9",sim,nao,CATALOGO;Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,bucha-5980x4140x7600-335139-033513-33513-9-planti-center,,"<h2>Bucha 59,80 x 41,40 x 76,00 Ref. 335139 | 033513 | 33.513-9 Planti Center</h2><p>A <strong>Bucha Ref. 335139</strong>, também identificada pelos códigos <strong>033513</strong> e <strong>33.513-9</strong>, é um componente utilizado em conjuntos mecânicos agrícolas que exigem alinhamento preciso, redução de atrito e maior estabilidade operacional.</p><p>Produzida com elevado padrão de qualidade, sua função é auxiliar no correto posicionamento dos eixos e componentes móveis, contribuindo para a diminuição do desgaste prematuro e aumento da vida útil dos conjuntos.</p><p>Desenvolvida para suportar as exigências do trabalho agrícola, oferece excelente resistência mecânica e durabilidade mesmo sob condições severas de operação.</p><h2>Aplicação</h2><ul><li>Plantadeiras Planti Center</li><li>Conjuntos de transmissão</li><li>Sistemas de articulação e movimentação</li></ul><p><strong>Referência Principal:</strong> 335139</p><p><strong>Referências Compatíveis:</strong></p><ul><li>033513</li><li>33.513-9</li></ul><h2>Benefícios</h2><p>  Maior estabilidade operacional</p><p>  Redução do desgaste dos componentes</p><p>  Excelente resistência mecânica</p><p>  Encaixe preciso</p><p>  Alta durabilidade</p><p>  Fácil instalação</p><p>  Ideal para manutenção preventiva e corretiva</p><h2>Especificações Técnicas</h2><ul><li>Produto: Bucha</li><li>Referência: 335139</li><li>Referência Alternativa: 033513</li><li>Referência Alternativa: 33.513-9</li><li>Medidas:</li><li class=""ql-indent-1"">Diâmetro Externo: 59,80 mm</li><li class=""ql-indent-1"">Diâmetro Interno: 41,40 mm</li><li class=""ql-indent-1"">Comprimento: 76,00 mm</li><li>Aplicação: Equipamentos Planti Center</li><li>Material: Alta resistência</li><li>Condição: Novo</li></ul><h2>Conteúdo da Embalagem</h2><ul><li>01 Bucha 59,80 x 41,40 x 76,00 Ref. 335139</li></ul><h2>Diferenciais Ingafert</h2><p>  Especialistas em peças agrícolas</p><p>  Estoque próprio</p><p>  Envio rápido para todo o Brasil</p><p>  Atendimento especializado</p><p>  Compra segura</p><p>  Peças selecionadas para máxima durabilidade</p>",3,nao,0,,,0,,"Bucha 59,80 x 41,40 x 76,00 Planti Center Ref. 335139 | 033513 | 33.51","Compre Bucha 59,80 x 41,40 x 76,00 Ref. 335139 Planti Center. Peça de alta resistência para redução de desgaste e melhor desempenho dos conjuntos agrícolas. Envio rápido para todo o Brasil.",,,"bucha 335139, bucha 033513, bucha 33513-9, bucha planti center, bucha agrícola, bucha 59,80x41,40x76, bucha para plantadeira, peças planti center, reposição agrícola, bucha para eixo agrícola, manutenção plantadeira, peças agrícolas",https://www.ingafert.com.br/bucha-5980x4140x7600-335139-033513-33513-9-planti-center/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/bucha-5980-x-4140-x-7600-planti-center-ref-335139-033513-33513-9-6a242ea45a288-medium.png
